time,input,output
-5,0.0952764,0.042211
-4.9,0.0952764,0.0434171
-4.8,0.0964824,0.0434171
-4.7,0.0940703,0.042211
-4.6,0.0952764,0.0434171
-4.5,0.0952764,0.042211
-4.4,0.0952764,0.042211
-4.3,0.0916583,0.041005
-4.2,0.0964824,0.0434171
-4.1,0.0964824,0.0434171
-4,0.0952764,0.042211
-3.9,0.0952764,0.042211
-3.8,0.0952764,0.042211
-3.7,0.0976884,0.0446231
-3.6,0.0964824,0.042211
-3.5,0.0976884,0.0434171
-3.4,0.0964824,0.0434171
-3.3,0.0976884,0.0434171
-3.2,0.0964824,0.0434171
-3.1,0.0952764,0.042211
-3,0.0964824,0.0434171
-2.9,0.0964824,0.042211
-2.8,0.0964824,0.042211
-2.7,0.0940703,0.041005
-2.6,0.0976884,0.0434171
-2.5,0.0952764,0.042211
-2.4,0.0952764,0.0434171
-2.3,0.0928643,0.042211
-2.2,0.0940703,0.041005
-2.1,0.0964824,0.042211
-2,0.0952764,0.042211
-1.9,0.0952764,0.042211
-1.8,0.0952764,0.0434171
-1.7,0.0976884,0.042211
-1.6,0.0952764,0.042211
-1.5,0.0976884,0.0434171
-1.4,0.0964824,0.0434171
-1.3,0.0976884,0.0446231
-1.2,0.0964824,0.0434171
-1.1,0.0952764,0.042211
-1,0.0976884,0.0434171
-0.9,0.0964824,0.042211
-0.8,0.0976884,0.0434171
-0.7,0.0964824,0.042211
-0.6,0.0940703,0.0434171
-0.5,0.0952764,0.042211
-0.4,0.0952764,0.042211
-0.3,0.0952764,0.042211
-0.2,0.0976884,0.042211
-0.1,0.0988945,0.042211
0,0.0868342,0.042211
0.1,0.0964824,0.0434171
0.2,0.0964824,0.042211
0.3,0.0952764,0.042211
0.4,0.0964824,0.042211
0.5,0.0976884,0.0434171
0.6,0.0976884,0.0434171
0.7,0.0952764,0.042211
0.8,0.0952764,0.042211
0.9,0.0928643,0.042211
1,0.0988945,0.0434171
1.1,0.0964824,0.0434171
1.2,0.0964824,0.042211
1.3,0.0964824,0.0434171
1.4,0.0964824,0.0434171
1.5,0.0940703,0.042211
1.6,0.0952764,0.042211
1.7,0.0964824,0.0434171
1.8,0.0964824,0.0434171
1.9,0.0988945,0.0446231
2,0.0940703,0.041005
2.1,0.0952764,0.042211
2.2,0.0964824,0.042211
2.3,0.0964824,0.042211
2.4,0.0952764,0.042211
2.5,0.0940703,0.042211
2.6,0.0964824,0.0434171
2.7,0.0964824,0.0434171
2.8,0.0952764,0.042211
2.9,0.0928643,0.041005
3,0.0964824,0.0434171
3.1,0.0964824,0.042211
3.2,0.0976884,0.0434171
3.3,0.0964824,0.042211
3.4,0.0964824,0.042211
3.5,0.0964824,0.0434171
3.6,0.0952764,0.042211
3.7,0.0964824,0.0434171
3.8,0.0880402,0.042211
3.9,0.0976884,0.0446231
4,0.0892462,0.042211
4.1,0.0952764,0.042211
4.2,0.0868342,0.0434171
4.3,0.0952764,0.0434171
4.4,0.0964824,0.0434171
4.5,0.0964824,0.0434171
4.6,0.0976884,0.0434171
4.7,0.0964824,0.042211
4.8,0.0952764,0.042211
4.9,0.0940703,0.042211
