time,input,output
-5,0.296683,0.133869
-4.9,0.293065,0.133869
-4.8,0.293065,0.133869
-4.7,0.293065,0.133869
-4.6,0.293065,0.133869
-4.5,0.293065,0.133869
-4.4,0.293065,0.133869
-4.3,0.293065,0.133869
-4.2,0.293065,0.133869
-4.1,0.293065,0.133869
-4,0.293065,0.133869
-3.9,0.296683,0.133869
-3.8,0.293065,0.133869
-3.7,0.293065,0.133869
-3.6,0.293065,0.133869
-3.5,0.293065,0.133869
-3.4,0.293065,0.133869
-3.3,0.293065,0.133869
-3.2,0.293065,0.133869
-3.1,0.296683,0.133869
-3,0.293065,0.133869
-2.9,0.293065,0.133869
-2.8,0.293065,0.133869
-2.7,0.289447,0.133869
-2.6,0.293065,0.133869
-2.5,0.293065,0.133869
-2.4,0.293065,0.133869
-2.3,0.293065,0.133869
-2.2,0.289447,0.133869
-2.1,0.293065,0.133869
-2,0.293065,0.133869
-1.9,0.296683,0.133869
-1.8,0.293065,0.133869
-1.7,0.296683,0.133869
-1.6,0.293065,0.133869
-1.5,0.296683,0.133869
-1.4,0.293065,0.133869
-1.3,0.293065,0.133869
-1.2,0.293065,0.133869
-1.1,0.293065,0.133869
-1,0.293065,0.133869
-0.9,0.293065,0.133869
-0.8,0.293065,0.133869
-0.7,0.296683,0.133869
-0.6,0.289447,0.133869
-0.5,0.293065,0.133869
-0.4,0.293065,0.133869
-0.3,0.293065,0.133869
-0.2,0.293065,0.133869
-0.1,0.293065,0.133869
0,0.289447,0.133869
0.1,0.296683,0.133869
0.2,0.293065,0.133869
0.3,0.293065,0.133869
0.4,0.293065,0.133869
0.5,0.293065,0.133869
0.6,0.293065,0.133869
0.7,0.293065,0.133869
0.8,0.293065,0.133869
0.9,0.296683,0.133869
1,0.293065,0.133869
1.1,0.293065,0.133869
1.2,0.296683,0.133869
1.3,0.289447,0.133869
1.4,0.293065,0.133869
1.5,0.293065,0.133869
1.6,0.293065,0.133869
1.7,0.293065,0.133869
1.8,0.293065,0.133869
1.9,0.293065,0.133869
2,0.293065,0.133869
2.1,0.293065,0.133869
2.2,0.293065,0.133869
2.3,0.293065,0.133869
2.4,0.293065,0.133869
2.5,0.293065,0.133869
2.6,0.289447,0.133869
2.7,0.293065,0.133869
2.8,0.293065,0.133869
2.9,0.293065,0.133869
3,0.293065,0.133869
3.1,0.293065,0.133869
3.2,0.293065,0.133869
3.3,0.293065,0.133869
3.4,0.293065,0.133869
3.5,0.293065,0.133869
3.6,0.296683,0.133869
3.7,0.293065,0.133869
3.8,0.293065,0.133869
3.9,0.293065,0.133869
4,0.293065,0.133869
4.1,0.293065,0.133869
4.2,0.293065,0.133869
4.3,0.293065,0.133869
4.4,0.293065,0.133869
4.5,0.293065,0.133869
4.6,0.293065,0.133869
4.7,0.293065,0.133869
4.8,0.293065,0.133869
4.9,0.296683,0.133869
