time,input,output
-5,0.689849,0.521809
-4.9,0.689849,0.521809
-4.8,0.689849,0.521809
-4.7,0.689849,0.521809
-4.6,0.689849,0.521809
-4.5,0.689849,0.521809
-4.4,0.689849,0.521809
-4.3,0.689849,0.521809
-4.2,0.689849,0.521809
-4.1,0.689849,0.521809
-4,0.689849,0.521809
-3.9,0.689849,0.521809
-3.8,0.689849,0.521809
-3.7,0.689849,0.521809
-3.6,0.689849,0.521809
-3.5,0.689849,0.521809
-3.4,0.689849,0.521809
-3.3,0.689849,0.521809
-3.2,0.689849,0.521809
-3.1,0.689849,0.521809
-3,0.689849,0.521809
-2.9,0.689849,0.521809
-2.8,0.689849,0.521809
-2.7,0.689849,0.521809
-2.6,0.689849,0.521809
-2.5,0.689849,0.521809
-2.4,0.689849,0.521809
-2.3,0.689849,0.521809
-2.2,0.689849,0.521809
-2.1,0.689849,0.521809
-2,0.689849,0.521809
-1.9,0.689849,0.521809
-1.8,0.689849,0.521809
-1.7,0.689849,0.521809
-1.6,0.689849,0.521809
-1.5,0.689849,0.521809
-1.4,0.689849,0.521809
-1.3,0.689849,0.521809
-1.2,0.689849,0.521809
-1.1,0.689849,0.521809
-1,0.689849,0.521809
-0.9,0.689849,0.521809
-0.8,0.689849,0.521809
-0.7,0.689849,0.521809
-0.6,0.689849,0.521809
-0.5,0.689849,0.521809
-0.4,0.689849,0.521809
-0.3,0.689849,0.521809
-0.2,0.689849,0.521809
-0.1,0.689849,0.521809
0,0.689849,0.521809
0.1,0.689849,0.521809
0.2,0.689849,0.521809
0.3,0.689849,0.521809
0.4,0.689849,0.521809
0.5,0.689849,0.521809
0.6,0.689849,0.521809
0.7,0.689849,0.521809
0.8,0.689849,0.521809
0.9,0.689849,0.521809
1,0.689849,0.521809
1.1,0.689849,0.521809
1.2,0.689849,0.521809
1.3,0.681005,0.521809
1.4,0.689849,0.521809
1.5,0.689849,0.521809
1.6,0.689849,0.521809
1.7,0.689849,0.521809
1.8,0.681005,0.521809
1.9,0.689849,0.521809
2,0.689849,0.521809
2.1,0.689849,0.521809
2.2,0.689849,0.521809
2.3,0.681005,0.521809
2.4,0.689849,0.521809
2.5,0.689849,0.521809
2.6,0.689849,0.521809
2.7,0.689849,0.521809
2.8,0.689849,0.521809
2.9,0.689849,0.521809
3,0.689849,0.521809
3.1,0.689849,0.521809
3.2,0.689849,0.521809
3.3,0.689849,0.521809
3.4,0.689849,0.521809
3.5,0.689849,0.521809
3.6,0.689849,0.521809
3.7,0.689849,0.521809
3.8,0.689849,0.521809
3.9,0.689849,0.521809
4,0.689849,0.521809
4.1,0.689849,0.521809
4.2,0.689849,0.521809
4.3,0.689849,0.521809
4.4,0.689849,0.521809
4.5,0.689849,0.521809
4.6,0.689849,0.521809
4.7,0.689849,0.521809
4.8,0.689849,0.521809
4.9,0.689849,0.521809
