time,input,output
-5,0.689849,0.477588
-4.9,0.689849,0.477588
-4.8,0.689849,0.477588
-4.7,0.689849,0.477588
-4.6,0.689849,0.477588
-4.5,0.689849,0.477588
-4.4,0.689849,0.477588
-4.3,0.689849,0.477588
-4.2,0.689849,0.477588
-4.1,0.689849,0.477588
-4,0.689849,0.477588
-3.9,0.689849,0.477588
-3.8,0.689849,0.477588
-3.7,0.689849,0.477588
-3.6,0.689849,0.477588
-3.5,0.689849,0.477588
-3.4,0.689849,0.477588
-3.3,0.689849,0.477588
-3.2,0.689849,0.477588
-3.1,0.689849,0.477588
-3,0.689849,0.477588
-2.9,0.689849,0.477588
-2.8,0.689849,0.477588
-2.7,0.689849,0.477588
-2.6,0.689849,0.477588
-2.5,0.689849,0.477588
-2.4,0.689849,0.477588
-2.3,0.689849,0.477588
-2.2,0.689849,0.477588
-2.1,0.689849,0.477588
-2,0.689849,0.477588
-1.9,0.689849,0.477588
-1.8,0.689849,0.477588
-1.7,0.689849,0.477588
-1.6,0.689849,0.477588
-1.5,0.689849,0.477588
-1.4,0.689849,0.477588
-1.3,0.689849,0.477588
-1.2,0.689849,0.477588
-1.1,0.689849,0.477588
-1,0.689849,0.477588
-0.9,0.689849,0.477588
-0.8,0.689849,0.477588
-0.7,0.689849,0.477588
-0.6,0.689849,0.477588
-0.5,0.689849,0.477588
-0.4,0.689849,0.477588
-0.3,0.689849,0.477588
-0.2,0.689849,0.477588
-0.1,0.689849,0.477588
0,0.689849,0.477588
0.1,0.689849,0.477588
0.2,0.689849,0.477588
0.3,0.689849,0.477588
0.4,0.689849,0.477588
0.5,0.689849,0.477588
0.6,0.689849,0.477588
0.7,0.689849,0.477588
0.8,0.689849,0.477588
0.9,0.689849,0.477588
1,0.689849,0.477588
1.1,0.689849,0.477588
1.2,0.689849,0.477588
1.3,0.689849,0.477588
1.4,0.689849,0.477588
1.5,0.689849,0.477588
1.6,0.689849,0.477588
1.7,0.689849,0.477588
1.8,0.689849,0.477588
1.9,0.689849,0.477588
2,0.689849,0.477588
2.1,0.689849,0.477588
2.2,0.689849,0.477588
2.3,0.689849,0.477588
2.4,0.689849,0.477588
2.5,0.689849,0.477588
2.6,0.689849,0.477588
2.7,0.689849,0.477588
2.8,0.689849,0.477588
2.9,0.689849,0.477588
3,0.689849,0.477588
3.1,0.689849,0.477588
3.2,0.689849,0.477588
3.3,0.689849,0.477588
3.4,0.689849,0.477588
3.5,0.689849,0.477588
3.6,0.689849,0.477588
3.7,0.689849,0.477588
3.8,0.689849,0.477588
3.9,0.689849,0.477588
4,0.689849,0.477588
4.1,0.689849,0.477588
4.2,0.689849,0.477588
4.3,0.689849,0.477588
4.4,0.689849,0.477588
4.5,0.689849,0.477588
4.6,0.689849,0.477588
4.7,0.689849,0.477588
4.8,0.689849,0.477588
4.9,0.689849,0.477588
