time,input,output
-5,1.09347,0.464724
-4.9,1.09347,0.464724
-4.8,1.09347,0.464724
-4.7,1.09347,0.464724
-4.6,1.09347,0.464724
-4.5,1.09347,0.464724
-4.4,1.09347,0.464724
-4.3,1.09347,0.464724
-4.2,1.09347,0.464724
-4.1,1.09347,0.478392
-4,1.09347,0.464724
-3.9,1.09347,0.464724
-3.8,1.09347,0.464724
-3.7,1.09347,0.464724
-3.6,1.09347,0.464724
-3.5,1.09347,0.464724
-3.4,1.09347,0.464724
-3.3,1.09347,0.464724
-3.2,1.09347,0.464724
-3.1,1.0798,0.464724
-3,1.09347,0.478392
-2.9,1.09347,0.478392
-2.8,1.09347,0.464724
-2.7,1.09347,0.464724
-2.6,1.09347,0.464724
-2.5,1.09347,0.464724
-2.4,1.09347,0.478392
-2.3,1.09347,0.464724
-2.2,1.09347,0.478392
-2.1,1.09347,0.478392
-2,1.09347,0.464724
-1.9,1.09347,0.464724
-1.8,1.09347,0.464724
-1.7,1.09347,0.464724
-1.6,1.09347,0.464724
-1.5,1.09347,0.464724
-1.4,1.09347,0.464724
-1.3,1.09347,0.464724
-1.2,1.09347,0.464724
-1.1,1.09347,0.464724
-1,1.09347,0.464724
-0.9,1.09347,0.478392
-0.8,1.09347,0.464724
-0.7,1.09347,0.464724
-0.6,1.09347,0.464724
-0.5,1.09347,0.464724
-0.4,1.09347,0.478392
-0.3,1.09347,0.464724
-0.2,1.09347,0.478392
-0.1,1.09347,0.464724
0,1.09347,0.464724
0.1,1.09347,0.464724
0.2,1.09347,0.464724
0.3,1.09347,0.464724
0.4,1.09347,0.464724
0.5,1.0798,0.464724
0.6,1.09347,0.464724
0.7,1.09347,0.464724
0.8,1.09347,0.464724
0.9,1.09347,0.478392
1,1.09347,0.464724
1.1,1.09347,0.464724
1.2,1.09347,0.464724
1.3,1.09347,0.464724
1.4,1.09347,0.464724
1.5,1.09347,0.464724
1.6,1.09347,0.464724
1.7,1.09347,0.464724
1.8,1.09347,0.464724
1.9,1.09347,0.464724
2,1.09347,0.464724
2.1,1.09347,0.464724
2.2,1.09347,0.464724
2.3,1.09347,0.464724
2.4,1.09347,0.464724
2.5,1.09347,0.464724
2.6,1.09347,0.464724
2.7,1.0798,0.464724
2.8,1.09347,0.464724
2.9,1.09347,0.464724
3,1.09347,0.464724
3.1,1.09347,0.464724
3.2,1.09347,0.464724
3.3,1.09347,0.478392
3.4,1.09347,0.464724
3.5,1.09347,0.464724
3.6,1.09347,0.464724
3.7,1.09347,0.464724
3.8,1.09347,0.464724
3.9,1.09347,0.478392
4,1.09347,0.478392
4.1,1.09347,0.464724
4.2,1.0798,0.464724
4.3,1.09347,0.464724
4.4,1.09347,0.464724
4.5,1.09347,0.464724
4.6,1.09347,0.464724
4.7,1.09347,0.464724
4.8,1.09347,0.478392
4.9,1.09347,0.464724
